unit,cycle,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,HS
12,123,518.67,642.76,1593.18,1412.84,14.62,21.61,552.58,2388.17,9052.98,1.3,47.84,520.49,2388.18,8131.92,8.4807,0.03,394,2388,100.0,38.85,23.2708,1
12,124,518.67,643.11,1602.74,1420.25,14.62,21.61,552.98,2388.17,9050.51,1.3,47.59,521.09,2388.17,8130.74,8.4259,0.03,393,2388,100.0,38.51,23.292,1
13,1,518.67,641.94,1594.32,1405.5,14.62,21.61,554.14,2388.07,9051.55,1.3,47.46,520.87,2388.11,8131.99,8.4393,0.03,392,2388,100.0,38.76,23.3793,1
13,2,518.67,642.61,1592.31,1406.78,14.62,21.61,553.08,2388.11,9053.39,1.3,47.5,521.45,2388.08,8135.24,8.4325,0.03,393,2388,100.0,38.97,23.2731,1
13,3,518.67,642.23,1589.66,1410.36,14.62,21.61,553.29,2388.1,9061.71,1.3,47.43,521.66,2388.1,8137.34,8.4642,0.03,393,2388,100.0,38.67,23.2775,1
13,4,518.67,642.67,1593.12,1408.66,14.62,21.61,553.71,2388.12,9047.99,1.3,47.65,521.44,2388.16,8133.29,8.4115,0.03,391,2388,100.0,38.8,23.3566,1
13,5,518.67,642.77,1589.93,1408.31,14.62,21.61,553.21,2388.08,9057.89,1.3,47.56,521.32,2388.14,8133.3,8.3731,0.03,393,2388,100.0,39.08,23.4748,1
13,6,518.67,642.83,1589.25,1406.72,14.62,21.61,553.29,2388.15,9053.61,1.3,47.58,521.7,2388.1,8134.54,8.4222,0.03,392,2388,100.0,38.88,23.2899,1
13,7,518.67,642.69,1591.14,1402.15,14.62,21.61,553.16,2388.09,9057.27,1.3,47.42,521.31,2388.06,8140.95,8.43,0.03,392,2388,100.0,38.92,23.285,1
13,8,518.67,642.41,1590.39,1399.39,14.62,21.61,552.75,2388.12,9053.8,1.3,47.58,521.46,2388.12,8132.12,8.4281,0.03,393,2388,100.0,38.94,23.4308,1
13,9,518.67,642.76,1589.31,1416.61,14.62,21.61,553.56,2388.1,9053.53,1.3,47.54,521.28,2388.1,8136.5,8.4141,0.03,393,2388,100.0,38.61,23.2479,1
13,10,518.67,642.31,1594.02,1410.1,14.62,21.61,552.65,2388.08,9055.86,1.3,47.45,521.86,2388.14,8131.43,8.4321,0.03,391,2388,100.0,38.75,23.272,1
13,11,518.67,642.81,1590.74,1403.72,14.62,21.61,553.43,2388.08,9057.06,1.3,47.57,522.2,2388.1,8132.71,8.4001,0.03,394,2388,100.0,38.86,23.3338,1
13,12,518.67,641.91,1585.92,1407.15,14.62,21.61,553.28,2388.07,9057.66,1.3,47.55,521.58,2388.09,8140.59,8.4438,0.03,394,2388,100.0,38.77,23.3329,1
13,13,518.67,643.25,1599.99,1409.62,14.62,21.61,553.27,2388.13,9055.24,1.3,47.43,521.66,2388.1,8135.84,8.4336,0.03,394,2388,100.0,38.83,23.2979,1
13,14,518.67,642.22,1591.18,1409.34,14.62,21.61,553.57,2388.08,9059.89,1.3,47.5,520.85,2388.07,8139.03,8.4295,0.03,392,2388,100.0,38.9,23.2906,1
13,15,518.67,642.79,1594.09,1406.2,14.62,21.61,552.9,2388.12,9055.37,1.3,47.68,522.15,2388.06,8131.19,8.3932,0.03,391,2388,100.0,38.91,23.3631,1
13,16,518.67,642.59,1595.91,1409.0,14.62,21.61,553.08,2388.07,9052.1,1.3,47.42,521.74,2388.05,8136.84,8.4156,0.03,394,2388,100.0,38.97,23.3014,1
13,17,518.67,643.01,1593.27,1404.03,14.62,21.61,553.22,2388.09,9050.42,1.3,47.37,521.73,2388.1,8135.74,8.4232,0.03,393,2388,100.0,38.86,23.3667,1
13,18,518.67,642.08,1589.14,1405.87,14.62,21.61,553.54,2388.1,9054.2,1.3,47.4,521.54,2388.14,8129.93,8.4075,0.03,392,2388,100.0,38.77,23.3347,1
13,19,518.67,642.47,1584.56,1408.11,14.62,21.61,553.13,2388.09,9061.64,1.3,47.48,521.39,2388.06,8131.57,8.4485,0.03,394,2388,100.0,38.82,23.3526,1
13,20,518.67,642.77,1595.46,1407.4,14.62,21.61,553.28,2388.06,9054.38,1.3,47.51,522.05,2388.11,8133.96,8.4264,0.03,392,2388,100.0,38.57,23.2427,1
13,21,518.67,642.25,1581.62,1407.08,14.62,21.61,553.16,2388.06,9054.83,1.3,47.62,521.26,2388.08,8131.2,8.4389,0.03,393,2388,100.0,38.83,23.4299,1
13,22,518.67,643.02,1586.2,1407.41,14.62,21.61,553.48,2388.1,9056.62,1.3,47.46,521.56,2388.08,8138.31,8.428,0.03,392,2388,100.0,38.84,23.2634,1
13,23,518.67,642.6,1586.29,1405.63,14.62,21.61,553.12,2388.12,9056.01,1.3,47.57,522.07,2388.14,8131.79,8.4311,0.03,392,2388,100.0,38.98,23.3116,1
13,24,518.67,642.95,1587.31,1406.29,14.62,21.61,553.75,2388.14,9051.44,1.3,47.64,521.89,2388.05,8134.74,8.4215,0.03,393,2388,100.0,38.85,23.2426,1
13,25,518.67,642.1,1594.3,1407.62,14.62,21.61,553.55,2388.1,9062.26,1.3,47.51,522.5,2388.14,8131.96,8.4366,0.03,393,2388,100.0,38.86,23.3473,1
13,26,518.67,642.19,1586.42,1402.94,14.62,21.61,553.7,2388.1,9063.15,1.3,47.58,521.49,2388.11,8133.23,8.4346,0.03,391,2388,100.0,38.83,23.3003,1
13,27,518.67,643.01,1590.15,1407.03,14.62,21.61,553.15,2388.07,9056.15,1.3,47.47,521.32,2388.08,8140.32,8.4475,0.03,393,2388,100.0,38.71,23.4061,1
13,28,518.67,642.56,1590.55,1406.48,14.62,21.61,553.34,2388.07,9059.63,1.3,47.6,521.73,2388.07,8139.62,8.4191,0.03,393,2388,100.0,38.84,23.2284,1
13,29,518.67,642.89,1588.97,1408.82,14.62,21.61,553.25,2388.09,9047.99,1.3,47.48,521.67,2388.08,8135.18,8.4534,0.03,394,2388,100.0,38.85,23.2946,1
13,30,518.67,642.7,1588.36,1409.6,14.62,21.61,554.31,2388.16,9057.73,1.3,47.36,521.31,2388.11,8138.11,8.4743,0.03,393,2388,100.0,38.87,23.3169,1
13,31,518.67,642.3,1590.98,1404.89,14.62,21.61,553.89,2388.05,9058.44,1.3,47.44,521.85,2388.11,8137.52,8.4644,0.03,393,2388,100.0,38.82,23.2797,1
13,32,518.67,642.75,1589.12,1405.37,14.62,21.61,553.72,2388.09,9053.01,1.3,47.44,521.54,2388.08,8136.49,8.4316,0.03,393,2388,100.0,38.93,23.2791,1
13,33,518.67,642.48,1588.69,1406.37,14.62,21.61,552.64,2388.1,9057.65,1.3,47.49,521.57,2388.11,8139.33,8.4294,0.03,394,2388,100.0,38.82,23.349,1
13,34,518.67,642.35,1590.06,1409.85,14.62,21.61,553.9,2388.09,9061.24,1.3,47.5,521.78,2388.1,8132.94,8.4597,0.03,393,2388,100.0,38.92,23.3717,1
13,35,518.67,642.61,1589.91,1401.64,14.62,21.61,553.08,2388.09,9051.13,1.3,47.38,521.19,2388.08,8135.18,8.4422,0.03,393,2388,100.0,38.84,23.3348,1
13,36,518.67,642.58,1586.23,1403.92,14.62,21.61,553.5,2388.1,9047.89,1.3,47.58,521.44,2388.15,8131.74,8.4509,0.03,393,2388,100.0,38.92,23.383,1
13,37,518.67,642.68,1582.58,1412.44,14.62,21.61,553.58,2388.06,9050.5,1.3,47.48,521.86,2388.07,8132.14,8.4326,0.03,392,2388,100.0,38.74,23.1862,1
13,38,518.67,642.69,1593.33,1406.92,14.62,21.61,553.62,2388.13,9049.92,1.3,47.7,521.55,2388.09,8135.67,8.4576,0.03,393,2388,100.0,39.07,23.2141,1
13,39,518.67,642.63,1581.24,1403.8,14.62,21.61,553.23,2388.03,9053.6,1.3,47.5,521.63,2388.05,8140.86,8.4236,0.03,392,2388,100.0,38.94,23.343,1
13,40,518.67,641.99,1585.55,1411.86,14.62,21.61,553.69,2388.13,9062.62,1.3,47.41,521.68,2388.12,8134.21,8.4448,0.03,393,2388,100.0,38.55,23.3491,1
13,41,518.67,642.23,1588.43,1403.07,14.62,21.61,553.26,2388.1,9057.22,1.3,47.58,521.82,2388.1,8137.55,8.4804,0.03,393,2388,100.0,38.92,23.3163,1
13,42,518.67,642.86,1588.03,1407.81,14.62,21.61,553.52,2388.11,9061.57,1.3,47.52,521.91,2388.09,8135.86,8.4216,0.03,393,2388,100.0,38.8,23.2903,1
13,43,518.67,642.66,1590.78,1407.9,14.62,21.61,553.64,2388.1,9056.2,1.3,47.39,521.26,2388.1,8137.72,8.4378,0.03,394,2388,100.0,38.81,23.3655,1
13,44,518.67,642.45,1590.56,1412.61,14.62,21.61,553.88,2388.07,9055.21,1.3,47.59,521.3,2388.04,8136.66,8.4059,0.03,394,2388,100.0,38.94,23.3218,1
13,45,518.67,642.77,1588.23,1410.44,14.62,21.61,553.99,2388.1,9057.0,1.3,47.51,521.42,2388.12,8136.03,8.4185,0.03,391,2388,100.0,38.7,23.3342,1
13,46,518.67,642.86,1584.07,1409.85,14.62,21.61,553.12,2388.09,9045.6,1.3,47.58,521.3,2388.07,8136.97,8.418,0.03,393,2388,100.0,38.9,23.305,1
13,47,518.67,642.14,1594.3,1402.37,14.62,21.61,553.34,2388.07,9057.28,1.3,47.35,521.81,2388.11,8139.45,8.4108,0.03,394,2388,100.0,38.74,23.3972,1
13,48,518.67,642.85,1594.55,1406.57,14.62,21.61,553.8,2388.09,9063.15,1.3,47.57,521.28,2388.13,8131.54,8.4592,0.03,393,2388,100.0,38.96,23.3012,1
13,49,518.67,642.91,1584.16,1409.84,14.62,21.61,553.06,2388.1,9062.76,1.3,47.65,521.3,2388.14,8139.96,8.4155,0.03,395,2388,100.0,38.65,23.2812,1
13,50,518.67,642.89,1592.76,1409.34,14.62,21.61,553.74,2388.11,9053.83,1.3,47.61,521.04,2388.09,8134.3,8.436,0.03,394,2388,100.0,38.67,23.2642,1
13,51,518.67,641.96,1590.8,1405.96,14.62,21.61,553.51,2388.09,9052.06,1.3,47.6,521.78,2388.11,8129.46,8.413,0.03,393,2388,100.0,38.95,23.2755,1
13,52,518.67,642.56,1594.44,1411.13,14.62,21.61,553.26,2388.1,9055.29,1.3,47.52,521.75,2388.12,8140.99,8.4222,0.03,393,2388,100.0,38.86,23.267,1
13,53,518.67,642.62,1587.86,1405.82,14.62,21.61,553.02,2388.09,9059.33,1.3,47.4,522.18,2388.08,8138.09,8.4513,0.03,392,2388,100.0,39.02,23.3445,1
13,54,518.67,642.37,1590.53,1410.93,14.62,21.61,553.4,2388.1,9060.14,1.3,47.45,520.99,2388.08,8140.0,8.404,0.03,392,2388,100.0,39.04,23.226,1
13,55,518.67,642.92,1594.46,1406.72,14.62,21.61,553.33,2388.05,9058.09,1.3,47.37,521.62,2388.08,8139.52,8.4436,0.03,392,2388,100.0,38.67,23.3543,1
13,56,518.67,642.21,1592.74,1404.01,14.62,21.61,553.15,2388.11,9062.98,1.3,47.5,521.87,2388.06,8141.38,8.4322,0.03,393,2388,100.0,38.94,23.3912,1
13,57,518.67,642.78,1594.82,1403.8,14.62,21.61,554.07,2388.04,9061.05,1.3,47.45,521.46,2388.12,8138.71,8.4077,0.03,394,2388,100.0,38.82,23.2318,1
13,58,518.67,642.37,1594.12,1413.32,14.62,21.61,553.05,2388.14,9049.98,1.3,47.45,521.47,2388.11,8135.93,8.4612,0.03,394,2388,100.0,38.87,23.3108,1
13,59,518.67,642.61,1584.02,1413.87,14.62,21.61,552.84,2388.1,9058.18,1.3,47.56,521.97,2388.14,8131.28,8.4369,0.03,394,2388,100.0,38.8,23.3658,1
13,60,518.67,642.51,1589.07,1404.27,14.62,21.61,553.74,2388.08,9063.64,1.3,47.42,521.64,2388.1,8144.2,8.4227,0.03,394,2388,100.0,38.69,23.3591,1
13,61,518.67,642.63,1585.86,1411.08,14.62,21.61,553.26,2388.12,9061.46,1.3,47.54,521.36,2388.14,8140.09,8.4149,0.03,393,2388,100.0,39.0,23.293,1
13,62,518.67,642.23,1596.03,1406.18,14.62,21.61,553.4,2388.11,9057.73,1.3,47.61,521.47,2388.08,8137.1,8.4358,0.03,394,2388,100.0,38.9,23.2968,1
13,63,518.67,642.61,1582.69,1399.34,14.62,21.61,553.22,2388.09,9060.4,1.3,47.48,522.14,2388.06,8133.47,8.4244,0.03,392,2388,100.0,38.91,23.2965,1
13,64,518.67,642.8,1592.07,1402.07,14.62,21.61,553.46,2388.08,9053.94,1.3,47.53,521.86,2388.1,8136.91,8.4536,0.03,394,2388,100.0,38.78,23.2062,1
13,65,518.67,642.6,1594.17,1410.38,14.62,21.61,553.04,2388.12,9062.3,1.3,47.59,521.59,2388.12,8131.35,8.439,0.03,393,2388,100.0,38.99,23.1712,1
13,66,518.67,642.68,1586.39,1403.29,14.62,21.61,553.59,2388.13,9057.5,1.3,47.58,521.86,2388.07,8142.94,8.4566,0.03,395,2388,100.0,38.83,23.2897,1
13,67,518.67,642.85,1587.87,1411.71,14.62,21.61,553.67,2388.1,9052.26,1.3,47.62,521.59,2388.07,8138.04,8.477,0.03,390,2388,100.0,38.62,23.3134,1
13,68,518.67,643.05,1593.84,1410.46,14.62,21.61,554.39,2388.1,9056.67,1.3,47.46,521.06,2388.09,8141.04,8.4091,0.03,393,2388,100.0,38.94,23.2666,1
13,69,518.67,642.94,1590.66,1408.67,14.62,21.61,553.61,2388.09,9058.86,1.3,47.62,521.68,2388.09,8135.55,8.4165,0.03,393,2388,100.0,38.73,23.229,1
13,70,518.67,642.22,1591.39,1406.78,14.62,21.61,553.3,2388.09,9056.85,1.3,47.62,521.14,2388.06,8136.82,8.4562,0.03,390,2388,100.0,38.78,23.2932,1
13,71,518.67,642.73,1591.12,1414.31,14.62,21.61,554.25,2388.13,9062.22,1.3,47.51,521.21,2388.08,8140.42,8.4381,0.03,392,2388,100.0,38.76,23.2452,1
13,72,518.67,642.54,1591.82,1409.41,14.62,21.61,553.82,2388.11,9060.47,1.3,47.61,521.39,2388.17,8135.27,8.4537,0.03,394,2388,100.0,38.93,23.3227,1
13,73,518.67,642.93,1589.96,1411.79,14.62,21.61,553.77,2388.09,9058.23,1.3,47.49,521.38,2388.05,8132.57,8.4445,0.03,395,2388,100.0,38.72,23.2954,1
13,74,518.67,642.87,1586.46,1415.71,14.62,21.61,553.38,2388.06,9056.09,1.3,47.37,521.54,2388.12,8141.35,8.4046,0.03,392,2388,100.0,38.89,23.2266,1
13,75,518.67,642.72,1584.67,1410.41,14.62,21.61,553.18,2388.14,9064.07,1.3,47.58,521.23,2388.1,8139.15,8.4548,0.03,393,2388,100.0,38.82,23.2683,1
13,76,518.67,642.76,1588.78,1409.33,14.62,21.61,553.19,2388.12,9057.88,1.3,47.65,521.72,2388.11,8139.66,8.477,0.03,394,2388,100.0,38.76,23.3218,1
13,77,518.67,642.98,1592.44,1407.09,14.62,21.61,553.44,2388.12,9059.92,1.3,47.44,520.77,2388.03,8138.42,8.4119,0.03,394,2388,100.0,39.0,23.2637,1
13,78,518.67,643.34,1588.31,1407.96,14.62,21.61,553.59,2388.1,9056.17,1.3,47.49,520.7,2388.08,8131.86,8.4692,0.03,393,2388,100.0,38.87,23.2975,1
13,79,518.67,642.88,1589.69,1406.53,14.62,21.61,553.71,2388.14,9067.65,1.3,47.56,521.63,2388.09,8143.04,8.4337,0.03,392,2388,100.0,38.96,23.2119,1
13,80,518.67,642.75,1590.85,1412.63,14.62,21.61,553.27,2388.05,9066.09,1.3,47.59,521.37,2388.13,8138.58,8.4287,0.03,394,2388,100.0,38.98,23.299,1
13,81,518.67,642.13,1588.28,1412.8,14.62,21.61,553.35,2388.11,9055.69,1.3,47.79,521.23,2388.11,8144.43,8.4056,0.03,393,2388,100.0,38.82,23.2447,1
13,82,518.67,642.9,1593.79,1402.78,14.62,21.61,553.04,2388.09,9060.44,1.3,47.52,521.21,2388.05,8146.24,8.4112,0.03,392,2388,100.0,38.76,23.175,1
13,83,518.67,642.47,1587.71,1406.15,14.62,21.61,553.21,2388.1,9062.17,1.3,47.66,521.02,2388.09,8143.73,8.4517,0.03,392,2388,100.0,38.77,23.3331,1
13,84,518.67,642.74,1586.75,1407.51,14.62,21.61,553.4,2388.07,9062.51,1.3,47.37,521.42,2388.07,8137.21,8.4447,0.03,393,2388,100.0,38.61,23.2227,1
13,85,518.67,642.53,1588.86,1408.95,14.62,21.61,553.55,2388.14,9061.25,1.3,47.55,521.04,2388.1,8144.3,8.4292,0.03,394,2388,100.0,38.78,23.3566,1
13,86,518.67,642.95,1597.2,1411.47,14.62,21.61,553.6,2388.08,9057.25,1.3,47.31,521.94,2388.09,8136.97,8.3863,0.03,394,2388,100.0,38.94,23.3206,1
13,87,518.67,642.93,1590.9,1412.87,14.62,21.61,552.76,2388.14,9066.14,1.3,47.63,520.66,2388.11,8139.76,8.4561,0.03,393,2388,100.0,38.71,23.3149,1
13,88,518.67,643.2,1584.99,1410.14,14.62,21.61,554.31,2388.07,9066.42,1.3,47.53,521.32,2388.09,8143.06,8.4165,0.03,394,2388,100.0,38.77,23.2396,1
13,89,518.67,642.78,1582.6,1406.3,14.62,21.61,553.15,2388.09,9064.28,1.3,47.31,520.97,2388.12,8140.1,8.4431,0.03,394,2388,100.0,38.77,23.306,1
13,90,518.67,643.21,1590.21,1404.97,14.62,21.61,552.96,2388.1,9064.05,1.3,47.58,520.82,2388.07,8141.49,8.4168,0.03,393,2388,100.0,38.66,23.3462,1
13,91,518.67,642.84,1584.29,1408.55,14.62,21.61,553.49,2388.12,9068.06,1.3,47.51,521.26,2388.08,8145.81,8.4242,0.03,394,2388,100.0,38.82,23.2589,1
13,92,518.67,643.05,1598.85,1414.03,14.62,21.61,552.79,2388.08,9066.91,1.3,47.37,521.73,2388.04,8144.24,8.4679,0.03,394,2388,100.0,39.0,23.2359,1
13,93,518.67,642.79,1590.43,1418.25,14.62,21.61,553.16,2388.13,9067.12,1.3,47.54,521.63,2388.14,8145.51,8.4684,0.03,393,2388,100.0,38.87,23.29,1
13,94,518.67,642.95,1587.61,1410.23,14.62,21.61,553.68,2388.05,9068.69,1.3,47.55,521.23,2388.12,8146.86,8.4461,0.03,393,2388,100.0,38.75,23.3104,1
13,95,518.67,642.58,1593.74,1416.13,14.62,21.61,552.6,2388.13,9074.47,1.3,47.77,521.46,2388.09,8149.73,8.4234,0.03,393,2388,100.0,38.73,23.2496,1
13,96,518.67,642.51,1590.91,1410.02,14.62,21.61,552.94,2388.05,9064.09,1.3,47.57,521.87,2388.05,8145.81,8.4371,0.03,393,2388,100.0,38.64,23.2385,1
13,97,518.67,642.98,1588.13,1412.34,14.62,21.61,552.71,2388.13,9063.33,1.3,47.61,521.28,2388.03,8143.21,8.4172,0.03,393,2388,100.0,38.8,23.3132,1
13,98,518.67,642.89,1584.86,1412.78,14.62,21.61,553.42,2388.12,9073.67,1.3,47.68,521.57,2388.08,8145.08,8.4596,0.03,395,2388,100.0,38.72,23.2199,1
13,99,518.67,642.56,1593.29,1408.46,14.62,21.61,554.1,2388.09,9071.3,1.3,47.27,520.81,2388.03,8147.78,8.4369,0.03,394,2388,100.0,38.96,23.2136,1
13,100,518.67,642.78,1593.39,1412.04,14.62,21.61,553.44,2388.12,9068.22,1.3,47.78,521.44,2388.06,8147.14,8.4227,0.03,394,2388,100.0,38.9,23.3333,1
13,101,518.67,642.98,1597.42,1414.86,14.62,21.61,553.73,2388.11,9062.6,1.3,47.75,520.85,2388.12,8148.34,8.4758,0.03,394,2388,100.0,38.73,23.2955,1
13,102,518.67,642.65,1591.57,1417.22,14.62,21.61,553.56,2388.05,9066.89,1.3,47.48,521.41,2388.13,8144.01,8.4534,0.03,394,2388,100.0,38.87,23.3309,1
13,103,518.67,643.52,1592.63,1412.81,14.62,21.61,553.34,2388.15,9067.29,1.3,47.69,521.18,2388.11,8145.31,8.4221,0.03,394,2388,100.0,38.66,23.3003,1
13,104,518.67,642.36,1583.37,1407.82,14.62,21.61,552.65,2388.13,9074.41,1.3,47.7,521.26,2388.12,8147.53,8.4414,0.03,392,2388,100.0,38.8,23.1497,1
13,105,518.67,642.59,1595.5,1409.09,14.62,21.61,552.72,2388.1,9079.35,1.3,47.57,521.32,2388.1,8148.39,8.4595,0.03,394,2388,100.0,38.75,23.2431,1
13,106,518.67,643.32,1593.4,1413.69,14.62,21.61,552.83,2388.11,9069.01,1.3,47.73,521.06,2388.1,8146.34,8.4458,0.03,394,2388,100.0,38.59,23.2403,1
13,107,518.67,642.95,1587.55,1413.53,14.62,21.61,552.95,2388.15,9077.44,1.3,47.55,520.97,2388.11,8151.73,8.4574,0.03,393,2388,100.0,38.84,23.2927,1
13,108,518.67,643.21,1589.74,1415.34,14.62,21.61,553.34,2388.14,9068.53,1.3,47.71,520.62,2388.1,8148.29,8.4501,0.03,393,2388,100.0,38.79,23.2752,1
13,109,518.67,642.57,1593.72,1408.09,14.62,21.61,552.84,2388.05,9074.03,1.3,47.68,520.4,2388.14,8149.59,8.4502,0.03,394,2388,100.0,38.55,23.2462,1
13,110,518.67,643.13,1594.1,1410.86,14.62,21.61,553.41,2388.11,9078.58,1.3,47.53,520.8,2388.12,8152.88,8.4475,0.03,394,2388,100.0,38.68,23.2126,1
13,111,518.67,643.28,1590.26,1414.54,14.62,21.61,553.37,2388.08,9075.37,1.3,47.75,521.57,2388.16,8149.36,8.4847,0.03,394,2388,100.0,38.75,23.3012,1
13,112,518.67,642.9,1590.16,1412.15,14.62,21.61,552.3,2388.1,9074.06,1.3,47.78,521.29,2388.07,8151.25,8.4958,0.03,394,2388,100.0,38.71,23.2348,1
13,113,518.67,642.92,1593.22,1414.53,14.62,21.61,553.3,2388.16,9074.19,1.3,47.6,521.02,2388.1,8153.63,8.4353,0.03,395,2388,100.0,38.81,23.2802,1
13,114,518.67,642.88,1582.94,1408.0,14.62,21.61,553.08,2388.1,9077.55,1.3,47.61,520.83,2388.12,8152.51,8.4751,0.03,394,2388,100.0,38.54,23.1653,1
13,115,518.67,642.78,1598.39,1418.32,14.62,21.61,552.89,2388.11,9080.4,1.3,47.64,520.95,2388.12,8149.36,8.4596,0.03,393,2388,100.0,38.72,23.3051,1
13,116,518.67,643.39,1589.76,1414.51,14.62,21.61,552.85,2388.14,9068.97,1.3,47.65,521.22,2388.15,8153.74,8.4555,0.03,395,2388,100.0,38.7,23.2549,1
13,117,518.67,643.12,1589.98,1416.63,14.62,21.61,552.69,2388.13,9084.03,1.3,47.77,521.21,2388.08,8158.16,8.4526,0.03,396,2388,100.0,38.79,23.1676,1
13,118,518.67,642.19,1592.49,1411.57,14.62,21.61,552.77,2388.13,9077.67,1.3,47.59,521.23,2388.09,8156.7,8.4566,0.03,394,2388,100.0,38.65,23.2317,1
14,1,518.67,642.88,1587.54,1403.23,14.62,21.61,552.82,2388.09,9058.57,1.3,47.46,521.6,2388.09,8137.36,8.4549,0.03,392,2388,100.0,38.8,23.2687,2
14,2,518.67,642.88,1590.81,1411.67,14.62,21.61,553.85,2388.11,9055.07,1.3,47.43,521.44,2388.07,8141.56,8.4449,0.03,393,2388,100.0,38.91,23.3892,2
14,3,518.67,642.57,1589.04,1407.39,14.62,21.61,553.5,2388.1,9062.75,1.3,47.61,521.85,2388.04,8140.02,8.4161,0.03,393,2388,100.0,38.9,23.1882,2
14,4,518.67,643.18,1593.24,1408.2,14.62,21.61,553.41,2388.1,9056.91,1.3,47.54,521.17,2388.12,8138.78,8.4396,0.03,393,2388,100.0,38.87,23.2598,2
14,5,518.67,642.38,1590.53,1407.83,14.62,21.61,553.57,2388.12,9057.83,1.3,47.54,521.05,2388.09,8142.3,8.4802,0.03,393,2388,100.0,39.06,23.3189,2
14,6,518.67,642.42,1588.53,1406.54,14.62,21.61,553.79,2388.14,9059.66,1.3,47.27,521.66,2388.09,8147.72,8.4172,0.03,394,2388,100.0,38.91,23.3354,2
14,7,518.67,642.47,1591.83,1404.6,14.62,21.61,553.38,2388.12,9058.61,1.3,47.37,521.67,2388.1,8142.97,8.4311,0.03,394,2388,100.0,38.88,23.429,2
14,8,518.67,642.26,1595.78,1403.33,14.62,21.61,553.65,2388.14,9055.67,1.3,47.47,521.33,2388.13,8139.21,8.4473,0.03,394,2388,100.0,38.83,23.3932,2
14,9,518.67,642.62,1586.54,1408.97,14.62,21.61,553.88,2388.07,9061.36,1.3,47.26,521.33,2388.07,8142.2,8.438,0.03,393,2388,100.0,38.63,23.2255,2
14,10,518.67,642.64,1586.29,1413.81,14.62,21.61,554.64,2388.1,9061.74,1.3,47.17,521.87,2388.12,8138.49,8.4202,0.03,394,2388,100.0,38.94,23.3552,2
14,11,518.67,642.64,1592.1,1402.62,14.62,21.61,553.63,2388.05,9064.29,1.3,47.44,521.72,2388.13,8140.28,8.4274,0.03,394,2388,100.0,38.82,23.2255,2
14,12,518.67,642.3,1592.85,1407.39,14.62,21.61,552.55,2388.13,9057.69,1.3,47.49,521.84,2388.07,8137.4,8.4021,0.03,395,2388,100.0,38.93,23.1847,2
14,13,518.67,642.75,1589.15,1409.72,14.62,21.61,553.58,2388.16,9059.01,1.3,47.8,521.63,2388.09,8141.51,8.4407,0.03,394,2388,100.0,38.78,23.3103,2
14,14,518.67,642.4,1589.03,1406.46,14.62,21.61,553.2,2388.08,9058.77,1.3,47.43,521.59,2388.06,8140.28,8.4318,0.03,392,2388,100.0,38.82,23.2624,2
14,15,518.67,642.84,1586.6,1407.27,14.62,21.61,553.38,2388.05,9059.64,1.3,47.63,521.63,2388.16,8134.56,8.4218,0.03,394,2388,100.0,38.95,23.3988,2
14,16,518.67,642.43,1584.07,1405.92,14.62,21.61,553.53,2388.12,9052.41,1.3,47.54,521.72,2388.07,8138.77,8.4326,0.03,395,2388,100.0,38.94,23.3217,2
14,17,518.67,642.56,1593.7,1396.55,14.62,21.61,552.92,2388.11,9050.59,1.3,47.56,521.26,2388.1,8140.49,8.4495,0.03,394,2388,100.0,38.92,23.2859,2
14,18,518.67,642.66,1587.51,1406.41,14.62,21.61,554.08,2388.1,9048.91,1.3,47.47,521.56,2388.08,8139.42,8.4212,0.03,392,2388,100.0,38.77,23.3168,2
14,19,518.67,642.54,1591.13,1406.7,14.62,21.61,553.96,2388.11,9060.99,1.3,47.62,521.3,2388.07,8140.25,8.4424,0.03,391,2388,100.0,38.93,23.2043,2
14,20,518.67,642.65,1589.79,1407.12,14.62,21.61,553.24,2388.1,9060.2,1.3,47.45,521.44,2388.07,8133.81,8.394,0.03,393,2388,100.0,38.97,23.2942,2
14,21,518.67,642.31,1585.18,1417.39,14.62,21.61,554.54,2388.12,9055.23,1.3,47.55,521.97,2388.12,8132.92,8.4251,0.03,393,2388,100.0,39.01,23.419,2
14,22,518.67,642.03,1589.16,1405.64,14.62,21.61,553.06,2388.11,9062.86,1.3,47.42,521.12,2388.12,8137.94,8.4183,0.03,394,2388,100.0,38.71,23.3975,2
14,23,518.67,642.93,1595.08,1409.33,14.62,21.61,553.12,2388.1,9063.13,1.3,47.63,521.58,2388.08,8138.47,8.46,0.03,392,2388,100.0,38.77,23.2435,2
14,24,518.67,642.63,1589.49,1412.8,14.62,21.61,553.67,2388.08,9064.67,1.3,47.5,521.67,2388.09,8138.32,8.4272,0.03,394,2388,100.0,38.92,23.2356,2
14,25,518.67,642.26,1588.91,1409.97,14.62,21.61,553.4,2388.06,9059.0,1.3,47.44,520.82,2388.06,8135.34,8.4329,0.03,394,2388,100.0,38.84,23.3075,2
14,26,518.67,642.74,1590.78,1407.04,14.62,21.61,554.08,2388.08,9056.2,1.3,47.47,521.76,2388.14,8138.29,8.4652,0.03,392,2388,100.0,38.83,23.2542,2
